5,75,40347,1
6,58,37781,1
10,7373,43345,1
16,57,42916,1
5171,27,22466,1
22,58,43059,1
5,1042,9239,1
992,8527,28065,1
35,1870,44149,1
3829,27,20057,1
21,25,28925,1
5,1042,9233,1
9,8,38102,1
23,165,1017,1
11,75,20463,1
34,37,10750,1
23,165,1018,1
8,17,31908,1
21,72,11756,1
21,72,11755,1
20,72,14157,1
571,5002,42584,1
24,78,14168,1
1272,27,28199,1
23,19174,28906,1
7299,27,22466,1
31,84,45310,1
23,19174,28900,1
26,39,31506,1
15,102,36083,1
12,3609,32276,1
24,7624,45780,1
11,46,33271,1
20,85,38205,1
12,2103,20380,1
30,9192,19442,1
1632,9754,40298,1
29,81,19895,1
17,17,27910,1
33,1944,14001,1
16,20202,30002,1
13,26,22806,1
18,85,30032,1
15,1944,11025,1
33,1944,14002,1
18,85,30037,1
15,20924,34005,1
0,79,44351,1
1,2,44362,1
23,79,7599,1
8,2704,25438,1
23,93,8070,1
5905,27,22466,1
2,3,32833,1
17,17,33929,1
8,20511,31931,1
8,2704,25437,1
8,20511,31933,1
17,17,33926,1
28,78,3259,1
13,79,9877,1
7,160,30000,1
15,102,42229,1
7,160,30002,1
7,160,30003,1
23,16550,28900,1
1,2,44364,1
12,421,5416,1
23,75,1295,1
18,3,18410,1
5118,27,40318,1
23,75,1293,1
5034,27,20057,1
4,87,15403,1
26,11,41695,1
23,75,1299,1
10,84,13841,1
18,88,9671,1
8064,27,40318,1
23,26,8083,1
18,3,18414,1
23,15273,28888,1
13,108,2183,1
19,77,6374,1
37,2927,10836,1
37,2927,10831,1
11,11,41759,1
37,2927,10833,1
37,2927,10832,1
1632,8506,40309,1
37,2927,10839,1
29,74,2253,1
5,7759,44152,1
27,26,11595,1
1,78,22673,1
6,58,4848,1
992,9702,28054,1
34,565,2971,1
34,9831,20289,1
34,9831,20288,1
0,62,17822,1
0,90,39310,1
1732,27,37239,1
37,33,4891,1
20,86,40640,1
17,1946,26883,1
37,33,4895,1
17,1946,26884,1
34,9831,20287,1
17,1946,26886,1
34,492,28169,1
1,75,29348,1
8,21197,34784,1
10,84,10574,1
16,75,20462,1
8,21197,34783,1
35,22535,41811,1
31,77,2283,1
28,11,42022,1
23,13615,28906,1
7,165,35979,1
31,84,42815,1
992,9550,28047,1
19,77,28289,1
4,87,21296,1
6,76,25207,1
9,88,25047,1
19,77,28285,1
2,3,34296,1
11,1616,38588,1
2,3,34294,1
19,80,39181,1
34,106,12700,1
2,3,34299,1
1,2,11497,1
25,7,8220,1
25,7,8223,1
34,106,12701,1
3,1952,32300,1
1,26,8100,1
571,8161,42585,1
23,13007,28900,1
28,160,3283,1
35,338,2353,1
29,82,3347,1
13,26,41593,1
26,340,45437,1
11,75,1085,1
2934,27,28199,1
23,15971,28894,1
18,3,39481,1
29,78,21326,1
31,72,43940,1
30,10124,21695,1
12,21551,40534,1
14,76,6955,1
1644,3,45294,1
28,78,19750,1
1644,3,45295,1
9,85,31645,1
1,78,995,1
14,77,3740,1
28,26,24230,1
23,12746,28912,1
7,7,21221,1
1644,3,45290,1
18,3,39489,1
21,7203,21995,1
1644,3,45291,1
16,75,8378,1
4154,27,28199,1
7415,27,22466,1
21,25,35843,1
21,25,35842,1
28,5,28463,1
28,5,28462,1
26,55,2305,1
21,58,24110,1
28,5,28466,1
23,19596,28888,1
14,85,41629,1
31,80,2106,1
16,1371,14499,1
20,77,4814,1
9,25,42941,1
1,93,42620,1
9,25,42945,1
24,7606,15287,1
1644,3,45298,1
24,7606,15288,1
17,7,33203,1
23,16698,28888,1
20,73,16862,1
19,25,36029,1
35,21428,45616,1
24,165,38128,1
7,79,10745,1
23,18593,28894,1
10,77,17418,1
1644,3,43363,1
27,79,34095,1
23,15204,28894,1
0,7704,17677,1
27,21572,44289,1
15,1450,28243,1
15,1450,28242,1
15,1450,28241,1
11,112,9100,1
15,1450,28247,1
31,80,7687,1
17,75,42023,1
15,1450,28248,1
2,3,31516,1
852,77,40254,1
30,380,28014,1
15,102,28120,1
25,337,13123,1
23,17379,28894,1
14,27,15081,1
23,17828,28894,1
23,16115,28894,1
20,77,22852,1
25,79,40726,1
0,20152,34596,1
1644,3,42917,1
16,26,28642,1
1644,3,42915,1
30,2093,28631,1
1644,3,42913,1
1644,3,42910,1
1620,6017,11694,1
30,2093,28639,1
30,2093,28638,1
8712,8156,38181,1
1644,3,42919,1
19,86,29366,1
7,79,36579,1
13,21787,37820,1
14,73,12027,1
18,87,10507,1
19,86,29360,1
18,87,10509,1
1620,6094,11694,1
23,12985,28894,1
13,78,27850,1
11,78,41897,1
31,88,33269,1
22,88,42944,1
5,7759,40290,1
34,2507,7089,1
28,1071,17583,1
22,86,32623,1
11,11779,24280,1
16,26,43933,1
11,11779,24282,1
23,75,13895,1
992,7373,28043,1
1,75,4664,1
1,75,4665,1
24,78,45560,1
6,86,3803,1
18,88,25089,1
37,1089,39009,1
992,9579,28049,1
18,3,38927,1
15,502,44387,1
25,2919,10996,1
9,73,20126,1
16,7076,14234,1
18,3,38925,1
31,76,15868,1
16,7076,14233,1
23,19231,28900,1
19,58,24126,1
28,46,40484,1
3,2643,8979,1
23,19231,28906,1
18,3,38923,1
13,7,5537,1
18,3,38920,1
25,78,21381,1
33,22775,42735,1
18,3,38921,1
24,6662,41695,1
22,27,23986,1
9,72,19750,1
23,15691,28888,1
18,3,34918,1
27,160,16518,1
18,3,34913,1
28,7,11838,1
18,3,34911,1
18,3,34910,1
18,3,34917,1
18,3,34916,1
1620,5582,11693,1
20,72,11887,1
0,234,8801,1
33,22775,42734,1
14,80,44304,1
34,1439,7946,1
24,7751,43399,1
29,75,3239,1
16,7170,13992,1
26,74,19633,1
20,27,39459,1
3,428,1143,1
3,428,1144,1
17,1423,5742,1
17,1423,5743,1
17,1423,5740,1
37,1,14746,1
37,1,14745,1
35,261,29295,1
5791,27,40318,1
19,88,15093,1
35,261,29291,1
35,261,29290,1
35,261,29293,1
17,1783,8261,1
3,374,32360,1
17,1783,8262,1
17,1783,8265,1
17,1783,8264,1
26,1450,19149,1
26,1450,19146,1
17,165,4781,1
30,1917,36831,1
1,74,16793,1
7,22523,41592,1
11,106,6773,1
12,30,32278,1
7,93,4899,1
7,93,4898,1
8,2145,39211,1
19,25,36020,1
22,77,44790,1
26,1738,5607,1
13,21304,35764,1
17,20152,34789,1
0,93,45780,1
29,226,3995,1
0,75,1965,1
31,80,41536,1
0,81,5510,1
10,27,33283,1
13,74,20519,1
10,27,33287,1
13,160,10223,1
6,58,19625,1
9,25,29293,1
10,27,33289,1
10,27,33288,1
9,25,29295,1
2789,27,22466,1
15,9040,37124,1
19,86,24200,1
18,3,35863,1
21,8627,27695,1
14,85,29300,1
1632,9720,40295,1
23,16082,28900,1
27,160,7537,1
23,16082,28907,1
10,12,28885,1
17,93,41826,1
5,7759,40298,1
23,13156,28913,1
18,3,24952,1
18,3,24953,1
18,3,24950,1
18,3,24951,1
18,3,24956,1
18,3,24957,1
18,3,24954,1
18,3,24955,1
18,80,40194,1
18,3,24958,1
18,3,24959,1
30,18,19420,1
36,2,5261,1
9,77,33251,1
992,8635,28071,1
23,15060,28906,1
5,75,41236,1
5,7759,40299,1
27,9042,40391,1
2504,27,40318,1
0,81,20238,1
28,93,37045,1
25,526,3919,1
1644,3,40737,1
19,25,42746,1
19,25,42744,1
25,526,3912,1
19,25,12676,1
10,27,34103,1
25,526,3911,1
29,664,777,1
1644,3,44596,1
12,1363,40363,1
23,19071,28900,1
14,80,5687,1
23,19071,28906,1
12,1363,40367,1
15,2,33223,1
2,3,28282,1
25,106,40206,1
0,7,29316,1
25,106,40205,1
2,3,12388,1
25,106,40203,1
25,1224,4703,1
28,11973,25199,1
28,11973,25196,1
571,22733,42479,1
28,11973,25194,1
28,11973,25195,1
28,11973,25192,1
7,2304,6942,1
27,26,28395,1
23,17961,28906,1
1,26,32615,1
23,16694,28888,1
17,17,14118,1
27,160,28504,1
27,160,28507,1
9,80,41814,1
17,81,42921,1
32,78,22322,1
33,3451,10735,1
17,17,14112,1
33,493,537,1
5379,27,28199,1
6,25,41836,1
28,1599,36069,1
23,12685,28912,1
1644,3,43439,1
26,46,14714,1
0,97,6498,1
28,160,29271,1
695,77,40254,1
30,1062,4901,1
6,77,28528,1
20,85,17997,1
6116,27,20057,1
16,7,32686,1
28,160,21461,1
10,76,41587,1
13,78,16893,1
20,88,45501,1
28,351,36833,1
35,728,5838,1
28,351,36830,1
1,26,32439,1
35,728,5837,1
18,3,37274,1
35,728,5835,1
14,58,31310,1
17,2,40749,1
18,87,21296,1
13,79,26708,1
3,11520,22731,1
5,75,18118,1
5,75,18119,1
11,7,45633,1
27,2,33877,1
27,3604,15640,1
29,40,3729,1
5,75,18113,1
5,75,18110,1
5,75,18111,1
5,75,18116,1
5,75,18117,1
5,75,18114,1
5,75,18115,1
5,75,38040,1
37,8172,34459,1
0,620,3186,1
5,75,38041,1
30,22746,44243,1
1,12,20518,1
14,80,28502,1
23,18523,28912,1
28,79,9805,1
5403,27,22466,1
20,86,22830,1
13,21673,36929,1
155,27,1838,1
28,165,32272,1
17,1439,19184,1
33,22,16804,1
33,22,16805,1
23,18836,28888,1
18,72,6370,1
1620,4623,11691,1
7957,27,20057,1
28,22711,42053,1
28,22711,42054,1
4,88,14086,1
26,20751,32748,1
18,80,2389,1
1,2,45011,1
22,25,12755,1
9,87,3731,1
28,9516,20223,1
20,72,18744,1
28,9516,20225,1
7,9852,20328,1
7,9852,20329,1
18,3,43224,1
23,12672,28900,1
18,3,45801,1
9,85,23847,1
36,8,41302,1
4,3,10892,1
7,9852,20326,1
1,79,24541,1
29,2626,9000,1
29,2626,9001,1
29,2626,9002,1
3,3438,10719,1
22,72,27911,1
25,81,10542,1
37,9040,19138,1
28,75,21334,1
1644,3,43367,1
5,9,40350,1
25,165,39373,1
1620,5836,11693,1
14,88,24235,1
1,12,39294,1
1116,27,28199,1
23,2,3450,1
21,72,34091,1
23,13177,28888,1
1155,8156,38181,1
18,3,43229,1
6,80,28426,1
5472,27,22466,1
16,2962,10123,1
4,8,20074,1
20,86,3268,1
12,8676,19926,1
12,8676,19927,1
11,93,9760,1
3,1787,8333,1
3,1787,8332,1
3,1787,8335,1
31,87,9626,1
33,227,11888,1
18,3,45802,1
3280,27,40318,1
13,21841,38307,1
8160,27,22466,1
37,896,2511,1
20,73,13761,1
23,15129,28912,1
0,21210,34800,1
18,3,23269,1
9,25,38919,1
6,87,2971,1
23,15083,28888,1
0,93,7558,1
0,7,2424,1
18,3,45805,1
7269,27,28199,1
17,11928,25109,1
4674,27,20057,1
832,27,22466,1
7,2093,8080,1
34,21826,38294,1
28,160,14092,1
1,81,20610,1
35,9521,20370,1
29,9159,19177,1
5,9,33506,1
9,27,9122,1
9,27,9127,1
5,9,33503,1
9,27,9125,1
0,638,3189,1
29,9159,19175,1
17,108,3030,1
3,1446,19898,1
35,103,1145,1
10,77,28293,1
6844,8156,38181,1
7,74,11427,1
27,9426,28501,1
23,19162,28900,1
23,19162,28906,1
1620,4562,11691,1
34,1460,7008,1
27,79,17643,1
37,1045,23819,1
6956,27,28199,1
34,1460,7007,1
34,1460,7006,1
1,26,15204,1
20,25,38928,1
23,16352,28894,1
21,27,40548,1
11,8926,17889,1
20,25,38927,1
22,77,44784,1
23,16679,28912,1
13,74,10054,1
28,107,35978,1
26,42,7862,1
7333,27,22466,1
18,3,45806,1
37,92,5719,1
24,74,38913,1
7390,27,20057,1
31,84,3664,1
5,9,22663,1
485,27,1838,1
27,74,13869,1
24,79,15570,1
32,165,45298,1
36,8,6463,1
5,9,4822,1
16,11784,44917,1
31,27,16992,1
36,8,6469,1
35,37,16982,1
31,88,20403,1
10,73,9896,1
13,21551,40674,1
31,87,41851,1
4,8,40237,1
32,165,18491,1
6406,8156,38181,1
13,21551,40678,1
11,165,14791,1
19,86,16729,1
0,75,36561,1
5,9,43077,1
5,75,39392,1
6923,27,40318,1
30,34,45591,1
18,77,30117,1
13,7,39013,1
1,2,42911,1
14,58,14750,1
2186,27,28199,1
24,26,14668,1
17,20068,29240,1
17,20068,29243,1
12,30,45996,1
10,58,11713,1
17,74,44262,1
19,87,32616,1
29,7,31247,1
3283,27,40318,1
5747,8156,38181,1
29,7,31243,1
7342,27,22466,1
7,193,19983,1
6,84,13967,1
12,17,9799,1
1645,77,18132,1
23,13516,28912,1
1620,5499,11693,1
37,17,39005,1
14,87,36939,1
11,160,34726,1
1,12,38333,1
20,76,41649,1
35,11743,23909,1
35,11743,23906,1
35,11743,23907,1
37,17,39008,1
1927,27,20057,1
11,1105,36783,1
21,73,11026,1
6,25,41492,1
23,16524,28894,1
22,77,41727,1
29,9042,41985,1
20,27,19258,1
7,81,2199,1
1,75,31483,1
9,27,4408,1
20,58,4964,1
33,1051,45429,1
29,9042,41988,1
5,1042,10379,1
30,14,10818,1
10,25,13121,1
23,18538,28888,1
29,81,20080,1
7151,27,22466,1
23,16110,28906,1
5,1042,10375,1
1,165,25036,1
17,22298,40349,1
15,22,3119,1
37,138,1879,1
37,138,1878,1
15,22,3113,1
15,204,42905,1
571,31,42147,1
7931,27,28199,1
19,76,14088,1
23,15531,28894,1
18,85,22751,1
10,84,38914,1
1,12,9900,1
17,7,38156,1
9,58,20286,1
8,107,44174,1
17,963,3159,1
571,1670,42181,1
5,7759,40858,1
18,3,42641,1
4991,27,40318,1
15,1,1384,1
19,85,22318,1
13,1199,41842,1
2994,27,40318,1
10,7441,43347,1
23,19453,28900,1
23,19453,28906,1
8,165,20449,1
21,76,6444,1
27,5,15757,1
20,73,35960,1
24,7,1105,1
34,386,795,1
14,72,29221,1
22,86,45758,1
21,87,19142,1
18,73,24156,1
1,165,34749,1
1780,8155,37018,1
13,1199,41843,1
1,7,28660,1
23,17294,28894,1
1620,4127,11690,1
4389,27,40318,1
9,8532,16957,1
24,7,37859,1
5,7759,40853,1
5,75,39853,1
17,20017,29155,1
28,2,37856,1
28,2,37855,1
23,13670,28913,1
24,165,34818,1
3448,27,40318,1
34,95,28516,1
24,165,34812,1
22,58,28060,1
18,85,2148,1
34,3775,11912,1
21,7325,20227,1
27,78,18770,1
1644,3,41118,1
28,7,35827,1
28,7,35829,1
20,58,3250,1
1644,3,41111,1
1644,3,41110,1
1644,3,41117,1
34,11,3997,1
1644,3,41115,1
1644,3,41114,1
4,8,3745,1
23,15164,28912,1
20,25,43971,1
25,21812,37899,1
34,340,3032,1
13,79,42029,1
24,75,20050,1
3862,27,20057,1
27,60,4348,1
28,985,3426,1
28,985,3427,1
7,363,2034,1
28,985,3425,1
24,75,20059,1
28,985,3421,1
1780,8155,43080,1
20,85,13968,1
23,13197,28888,1
25,10,4124,1
30,109,41609,1
7496,8156,23094,1
21,8623,20274,1
37,18,39244,1
31,73,20489,1
1641,76,32145,1
21,10894,22061,1
37,18,39243,1
1099,27,40318,1
20,77,44313,1
34,112,8737,1
11,160,36821,1
12,11354,22287,1
16,20327,31197,1
10,84,39098,1
16,165,42720,1
11,20567,32476,1
1641,76,32141,1
4792,27,20057,1
16,20327,31198,1
571,5002,42272,1
33,2562,32776,1
39,75,25091,1
29,42,28709,1
23,16910,28894,1
11,3603,11592,1
9,84,10064,1
14,87,17632,1
10,76,45713,1
21,12,22382,1
27,33,36072,1
27,33,36073,1
11,79,20049,1
0,78,18993,1
27,33,36076,1
14,25,28705,1
27,33,36078,1
11,79,20040,1
11,79,20047,1
5,9,12428,1
0,1025,39421,1
14,86,3084,1
6,25,33782,1
37,762,2015,1
1,26,3307,1
0,11499,42880,1
37,762,2014,1
23,19400,28906,1
22,85,40268,1
23,19400,28900,1
18,85,45776,1
1182,77,11654,1
22,85,40260,1
25,46,4642,1
20,84,22732,1
39,58,28351,1
0,165,35807,1
6,84,41939,1
1641,76,45126,1
1,2,14887,1
3,22,29152,1
0,34,24011,1
7595,27,22466,1
10,84,39094,1
23,17813,28913,1
7,78,38928,1
1620,6538,11695,1
5,75,28088,1
23,16575,28906,1
1641,76,45127,1
17,462,3152,1
17,462,3153,1
11,10163,21307,1
39,85,19631,1
16,79,41651,1
9,58,4074,1
1466,77,11654,1
1451,77,40254,1
1466,77,11656,1
9,58,4070,1
0,23036,44050,1
10,85,21286,1
9,27,10882,1
11,1045,5634,1
4,12,10173,1
9,73,45460,1
37,1425,18676,1
9,27,10889,1
9,58,4079,1
11,1045,5632,1
1627,27,35838,1
25,74,19011,1
25,74,19015,1
23,12823,28900,1
4920,27,20057,1
23,12823,28906,1
23,165,21520,1
2850,27,40318,1
20,25,36986,1
5,75,28080,1
12,33,28523,1
12,33,28522,1
12,33,28521,1
12,33,28520,1
1,12,28406,1
36,2,24130,1
36,2,24133,1
1,74,16004,1
27,106,25079,1
23,14708,28894,1
1,26,39172,1
28,6795,21585,1
1739,27,40318,1
1,2,2067,1
27,2,21775,1
1,2,2061,1
4320,27,20057,1
23,74,4032,1
5,75,23323,1
5,75,23322,1
5,75,23321,1
5,75,23320,1
5,75,23327,1
5,75,23326,1
5,75,23325,1
5,75,23324,1
6,87,4519,1
23,17748,28912,1
27,380,5697,1
15,8172,16611,1
5701,27,20057,1
13,118,34519,1
34,491,11742,1
17,160,26602,1
33,74,13178,1
1,12,27982,1
680,27,28199,1
17,79,9969,1
29,160,29888,1
1644,3,45661,1
1620,4095,11690,1
20,86,40505,1
6,87,20444,1
6242,27,22466,1
6,27,10883,1
6,87,20442,1
18,3,35976,1
16,19928,43015,1
21,73,7695,1
29,22193,39289,1
1622,77,27937,1
1,2,23999,1
9,72,23716,1
29,22193,39282,1
23,19136,28888,1
1622,77,27939,1
1622,77,27938,1
0,3604,36709,1
29,22193,39287,1
29,22193,39285,1
4,8,34870,1
19,84,25343,1
11,26,26626,1
0,78,20643,1
18,25,45434,1
13,81,20369,1
21,8520,22024,1
2,3,45597,1
33,53,279,1
4,8,34874,1
1,74,21311,1
22,77,44785,1
23,16409,28894,1
30,20529,36140,1
0,79,13095,1
31,76,22899,1
1629,7196,33023,1
30,1412,16107,1
28,81,8747,1
7,1051,11024,1
7911,27,40318,1
21,72,18748,1
7,1051,11020,1
11,75,29210,1
6,77,33298,1
35,402,422,1
8,9245,19735,1
35,402,420,1
35,402,421,1
8,535,1238,1
15,1958,21319,1
1,2,26012,1
1,2,4818,1
23,14765,28894,1
21,73,38933,1
1,2,4814,1
23,14601,28888,1
5,7759,44012,1
16,2816,8945,1
16,2816,8947,1
16,2816,8946,1
23,16088,28894,1
2,3,27868,1
4456,27,40318,1
15,11655,23989,1
1,75,1471,1
20,72,17580,1
5,75,38655,1
23,16014,28912,1
22,86,13905,1
16,6782,12698,1
1,2,29597,1
21,8424,22020,1
5,75,38653,1
7,79,3912,1
29,1043,19903,1
7,7,42100,1
9,84,21363,1
29,1043,19904,1
2,3,45857,1
29,26,10165,1
18,77,1305,1
7,1951,44005,1
5,75,45888,1
7,1951,44007,1
769,27,20057,1
5,75,20009,1
5,75,20008,1
34,352,17418,1
20,85,44089,1
5,75,20003,1
5,75,20002,1
5,75,20001,1
5,75,20000,1
5,75,20007,1
1620,6221,11694,1
5,75,20005,1
5,75,20004,1
6,87,9643,1
6810,27,20057,1
6,87,9641,1
6,87,9640,1
17,74,44200,1
5,75,45882,1
12,7765,36551,1
1,7,19673,1
5,75,38658,1
16,411,417,1
15,6930,31414,1
11,74,30264,1
24,81,3095,1
7,78,31665,1
4577,27,22466,1
20,86,44131,1
573,77,46309,1
28,75,34640,1
13,7,11030,1
29,93,2142,1
5,9,21562,1
10,88,26598,1
29,74,34039,1
5,75,45884,1
23,13454,28912,1
28,78,40501,1
39,2,39030,1
5,75,45885,1
2,3,18286,1
992,11192,28117,1
4,12,38311,1
34,1058,4740,1
10,73,10011,1
3006,27,28199,1
3,212,42866,1
35,2263,24210,1
20,76,37862,1
4,8,20848,1
571,27,42298,1
23,13962,28913,1
21,80,38933,1
0,79,45795,1
6,72,34209,1
7,287,28010,1
7,287,28012,1
1023,77,40254,1
21,85,45431,1
6,88,36186,1
29,75,1921,1
29,75,1920,1
29,75,1923,1
25,4,43007,1
10,87,41679,1
5487,27,40318,1
30,1614,19056,1
23,16461,28906,1
23,16461,28900,1
28,8892,17709,1
37,3731,14027,1
23,19565,28901,1
6,58,34709,1
6,27,42881,1
23,19565,28907,1
16,11483,22752,1
1,160,39359,1
1,160,31164,1
4,8,20846,1
29,8100,32844,1
25,22693,42018,1
35,11884,37230,1
23,18063,28900,1
29,8100,32848,1
37,3731,14028,1
23,18063,28906,1
1644,3,43419,1
1961,27,41080,1
1,78,26550,1
23,16070,28912,1
10,72,10152,1
23,18395,28888,1
12,3044,28338,1
18,3,37541,1
18,3,37540,1
18,3,37543,1
6,72,3259,1
18,3,37545,1
18,3,37544,1
18,3,37547,1
18,3,37546,1
37,2460,11702,1
37,2460,11703,1
28,81,41637,1
37,2460,11706,1
37,2460,11707,1
37,2460,11705,1
4069,27,22466,1
6146,27,40318,1
21,85,10523,1
4,8,15831,1
1644,3,43412,1
6899,27,40318,1
19,72,2256,1
7,46,1906,1
1,165,8442,1
6,73,22402,1
6,73,22401,1
15,1043,19856,1
15,1043,19857,1
6,73,22408,1
18,25,8318,1
19,73,31693,1
25,160,13964,1
27,21899,38055,1
1129,77,40254,1
28,52,8888,1
13,12134,37810,1
13,93,3693,1
17,107,4851,1
16,93,2962,1
17,107,4854,1
3437,27,22466,1
7,79,19759,1
571,4845,42227,1
571,4845,42224,1
25,7,9849,1
23,7,3688,1
15,83,23956,1
571,4845,42220,1
18,3,37929,1
21,27,12962,1
23,7,3686,1
21,27,12966,1
571,4845,42228,1
0,81,4566,1
10,27,32458,1
22,58,34500,1
27,74,25047,1
6607,27,22466,1
11,79,45761,1
31,27,19043,1
31,85,18759,1
1780,8155,36761,1
18,3,37928,1
18,3,40384,1
0,46,5753,1
0,46,5754,1
2508,27,20057,1
7,3611,17530,1
5,75,26422,1
5,75,26421,1
13,165,2945,1
5,75,26427,1
0,81,8906,1
5,75,26425,1
5,75,26424,1
27,74,13074,1
4,12,26373,1
6,85,22688,1
1,2,42283,1
6,85,9962,1
18,3,40380,1
0,19,40247,1
5,7759,44208,1
6,9705,28010,1
14,73,43113,1
1780,8155,38219,1
29,69,42978,1
20,85,17657,1
20,85,17656,1
21,72,33243,1
992,9739,28056,1
0,81,32460,1
37,2095,31330,1
1936,27,27894,1
19,27,8986,1
19,27,8987,1
5,7759,42706,1
19,27,8983,1
19,27,8980,1
5,75,17838,1
9,86,2075,1
9,86,2077,1
19,27,8989,1
0,102,35862,1
3,89,15936,1
16,26,14786,1
29,75,25349,1
29,75,25344,1
0,21703,36949,1
19,27,30332,1
19,27,30337,1
14,85,9989,1
29,740,3378,1
5507,27,20057,1
4020,8156,23094,1
5,75,17837,1
1427,77,40254,1
17,81,39205,1
14,73,30365,1
17,137,3151,1
17,137,3150,1
28,1439,15319,1
20,72,7631,1
992,9593,28049,1
17,137,3159,1
17,137,3158,1
28,79,32671,1
1039,77,40254,1
28,79,32676,1
6579,27,22466,1
23,19439,28900,1
23,19439,28906,1
25,160,3071,1
11,2093,21321,1
18,87,244,1
11,2093,21323,1
11,160,3171,1
5,75,45604,1
1884,27,28199,1
25,75,11066,1
18,27,30709,1
18,27,30708,1
11,106,2047,1
8,769,4317,1
18,27,30703,1
18,27,30702,1
18,27,30701,1
18,27,30700,1
18,27,30707,1
36,8,19305,1
18,27,30705,1
18,27,30704,1
7,26,36222,1
11,160,29327,1
28,8412,16899,1
28,8412,16897,1
16,61,3347,1
34,9889,20490,1
6,86,38989,1
5,75,45334,1
6,84,6958,1
5,75,45336,1
30,21566,37019,1
26,106,43130,1
8,769,4310,1
5,75,45332,1
5693,8156,38181,1
32,78,36987,1
8,769,4311,1
5,75,45338,1
7,980,20711,1
29,107,7502,1
35,8166,18966,1
18,27,20336,1
21,72,4569,1
35,8166,18965,1
18,27,20332,1
26,12384,31415,1
26,12384,31414,1
24,79,26829,1
26,12384,31411,1
25,75,3276,1
35,8166,18968,1
35,8166,18969,1
17,21527,36208,1
12,295,31670,1
9,87,21165,1
23,19370,28913,1
20,27,2170,1
5252,27,20057,1
10,86,25132,1
1861,27,28199,1
2,3,11599,1
6764,27,20057,1
9,25,16919,1
2,3,21442,1
4,12,23294,1
23,12922,28912,1
10,27,45568,1
16,93,8317,1
3626,27,40318,1
9,27,40584,1
16,93,8318,1
21,72,1055,1
13,20813,33277,1
3442,27,28199,1
6,87,10519,1
21,73,34766,1
27,3027,29875,1
19,6770,39099,1
998,77,34202,1
30,1043,19672,1
37,6751,31455,1
23,16097,28888,1
28,160,10740,1
17,26,7082,1
23,19118,28894,1
1,79,13428,1
13,78,42920,1
37,89,7550,1
28,79,27786,1
18,3,38388,1
18,3,37925,1
10,25,44131,1
5,7759,44648,1
6,88,7386,1
992,9590,28049,1
18,88,19943,1
10,25,44137,1
5,9,43867,1
9,88,31635,1
571,72,42451,1
29,57,1750,1
5,9,46268,1
7017,27,20057,1
29,21676,36916,1
9,86,27719,1
31,72,41506,1
4,12,2857,1
23,13372,28912,1
6882,27,28199,1
13,28,5582,1
13,28,5583,1
16,74,32833,1
20,27,42088,1
25,93,39334,1
27,8715,19999,1
18,58,39150,1
0,165,12780,1
34,1060,38228,1
1,2,46501,1
18,27,37978,1
25,75,9689,1
27,160,21117,1
20,72,41510,1
25,75,9686,1
10,8574,43370,1
21,25,15598,1
22,84,26511,1
10,85,19679,1
4,8,33818,1
13,74,23912,1
22,58,237,1
4,8,33814,1
4,8,33815,1
4,8,33816,1
4,8,33812,1
13,74,23918,1
23,18874,28900,1
35,269,40581,1
23,17357,28900,1
23,17357,28906,1
23,18874,28906,1
18,27,37970,1
24,74,46198,1
5793,27,22466,1
33,3684,21431,1
17,89,8833,1
24,74,46194,1
24,74,46195,1
23,14590,28888,1
24,74,46197,1
1780,8155,38256,1
0,9121,38245,1
1780,8155,38254,1
589,77,11656,1
5,75,39805,1
5,75,39804,1
5,75,39807,1
26,1440,33991,1
23,13839,28900,1
5,75,39808,1
21,10379,22035,1
5,9,31801,1
23,13839,28906,1
1780,8155,38259,1
18,3,18308,1
18,3,18309,1
3,75,15720,1
19,87,3980,1
22,27,13938,1
22,27,13939,1
18,3,18300,1
18,3,18301,1
14,86,12702,1
18,3,18303,1
18,3,18304,1
22,27,13933,1
